"group","fmri_t_value","dti_t_value","is_non_null"
"null",0.0124759991225763,1.68200376283972e-14,0
"null",0.0515842892904314,0.787640938868704,0
"null",1.02436029882764,1.35325453146358,0
"null",0.215087915660011,0.876308119020648,0
"null",0.167160737487807,0.21333990547769,0
"null",0.680143038026464,1.7606867748642,0
"null",1.107332105065,2.18341261146734,0
"null",1.57039300284484,0.779400583778553,0
"null",0.312766636823621,2.39903112857786,0
"null",0.684930376504528,0.0764327741770342,0
"null",0.607962059219037,1.68200376283972e-14,0
"null",0.497824946718186,0.635395404941815,0
"null",0.462530348278037,1.68200376283972e-14,0
"null",1.57877286723263,0.132590781762972,0
"null",0.254064564662857,0.474092562967897,0
"null",1.07002744337672,1.27709504093157,0
"null",0.45800380936485,1.68200376283972e-14,0
"non-null",2.2570148879558,0.635395404941815,1
"null",0.57447804292737,0.635395404941815,0
"null",0.152868803291785,3.04440098976862,0
